Family ID	mouse<22>	<21>	baboon<16>	marmoset<18>	cat<0>	gibbon<12>	chimp<6>	<11>	orang<10>	horse<2>	<13>	macaque<14>	<17>	human<8>	<15>	<9>	cow<4>	<3>	<1>	<7>	<5>	rat<20>
10390	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10391	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10392	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
10393	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10394	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10395	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10396	2	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
10397	1	1	0	2	0	0	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1
10398	0	1	0	2	0	0	1	1	0	0	1	5	1	0	1	1	0	0	0	1	1	2
10399	1	1	0	3	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
10400	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10401	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10402	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10403	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10404	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
10405	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10406	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
10407	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10408	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10409	0	0	1	1	1	1	1	1	1	0	1	2	1	1	1	1	0	1	1	1	1	0
10410	1	1	1	0	2	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10411	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	2
10412	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10413	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10414	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10415	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10416	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0
10417	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10418	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10419	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10420	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10421	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
10422	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10423	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10424	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10425	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10426	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10427	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1
10428	1	1	1	0	0	1	2	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
10429	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10430	1	1	1	2	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1
10431	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10432	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10433	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
10434	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1
10435	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10436	2	1	0	1	0	0	0	1	1	2	1	0	1	0	0	1	2	1	1	0	1	1
10437	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
10438	0	0	1	1	0	1	0	1	1	2	1	0	1	0	1	1	3	1	1	0	1	0
10439	0	0	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	0
10440	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10441	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10442	0	0	2	0	0	0	1	1	2	0	1	3	1	1	2	1	0	0	0	1	1	0
10443	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10444	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10445	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10446	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10447	1	1	0	1	1	2	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1
10448	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10449	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10450	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
10451	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10452	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10453	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10454	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
10455	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10456	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10457	1	1	0	1	1	2	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10458	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10459	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10460	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10461	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
10462	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10463	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10464	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10465	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10466	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10467	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10468	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
10469	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10470	0	0	1	0	0	0	3	1	5	0	1	0	1	0	1	2	0	0	0	2	1	0
10471	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10472	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10473	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10474	1	1	1	1	1	0	0	1	1	1	1	0	1	2	1	1	1	1	1	1	1	0
10475	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10476	2	1	1	1	0	0	1	1	1	0	1	0	1	2	1	1	0	0	0	1	1	1
10477	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
10478	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
10479	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
10480	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10481	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10482	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10483	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10484	0	0	1	1	1	0	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	0
10485	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10486	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10487	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10488	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10489	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10490	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10491	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10492	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
10493	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10494	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10495	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10496	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10497	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10498	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1
10499	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10500	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10501	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10502	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10503	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0
10504	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
10505	0	0	2	0	0	1	0	1	0	0	1	2	1	4	2	1	0	0	0	1	1	0
10506	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10507	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10508	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
10509	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10510	2	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0
10511	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10512	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10513	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10514	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10515	0	0	1	1	0	0	2	1	3	0	1	2	1	0	1	1	0	0	0	1	1	0
10516	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
10517	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10518	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10519	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10520	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10521	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10522	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10523	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
10524	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10525	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10526	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
10527	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10528	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10529	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10530	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10531	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
10532	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
10533	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1
10534	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
10535	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
10536	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10537	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10538	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1
10539	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1
10540	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10541	0	0	1	1	1	1	1	1	2	0	1	1	1	1	1	1	0	1	1	1	1	0
10542	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10543	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
10544	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10545	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1
10546	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1
10547	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10548	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10549	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1
10550	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10551	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10552	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
10553	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10554	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1
10555	0	0	2	0	0	1	2	1	1	0	1	1	1	2	1	1	0	0	0	2	1	0
10556	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0
10557	8	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
10558	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
10559	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10560	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10561	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10562	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
10563	0	1	1	0	1	1	1	1	2	1	1	1	1	0	1	1	0	1	1	1	1	1
10564	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10565	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
10566	1	1	0	2	1	0	0	1	1	2	1	0	1	0	0	1	1	1	1	0	1	1
10567	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
10568	0	0	1	1	1	1	0	1	2	0	1	1	1	2	1	1	0	1	1	1	1	0
10569	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10570	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10571	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10572	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0
10573	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10574	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10575	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10576	0	1	0	1	1	1	0	1	3	0	1	2	1	0	1	1	0	1	1	0	1	1
10577	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10578	1	1	0	1	2	1	0	1	0	1	1	0	1	1	0	1	2	1	1	1	1	0
10579	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10580	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10581	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10582	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10583	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10584	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
10585	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10586	1	1	1	1	1	0	1	1	2	0	1	1	1	1	1	1	0	1	1	1	1	0
10587	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10588	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10589	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10590	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10591	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10592	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10593	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10594	0	0	1	1	0	1	1	1	1	0	1	2	1	2	1	1	0	0	0	1	1	0
10595	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1
10596	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
10597	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
10598	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10599	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10600	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10601	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10602	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
10603	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10604	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10605	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1
10606	1	1	1	2	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1
10607	0	0	1	0	1	2	1	1	1	0	1	1	1	2	1	1	0	1	1	1	1	0
10608	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
10609	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10610	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10611	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
10612	0	0	1	1	1	3	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0
10613	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10614	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10615	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10616	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10617	1	1	1	2	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1
10618	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10619	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10620	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
10621	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10622	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10623	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10624	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1
10625	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10626	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10627	1	1	0	0	1	0	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1
10628	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
10629	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10630	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1
10631	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
10632	2	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10633	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10635	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
10636	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10637	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10638	1	1	0	0	0	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1
10639	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	7
10641	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0
10642	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
10643	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10644	2	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0
10645	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10646	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0
10647	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10649	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10650	4	1	1	0	0	0	0	1	0	0	1	0	1	3	1	1	0	0	0	1	1	0
10651	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10652	0	0	0	0	2	1	0	1	1	1	1	2	1	1	1	1	0	1	1	1	1	0
10653	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10654	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
10655	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
10656	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1
10657	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1
10658	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0
10659	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
10660	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10661	0	0	1	0	0	0	4	1	2	0	1	1	1	0	1	1	0	0	0	1	1	0
10662	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10663	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10664	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
10665	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10666	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
10667	0	0	1	2	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0
10668	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1
10669	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	2
10670	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	2
10671	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10672	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10673	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
10674	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10675	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0
10676	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0
10677	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10678	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10679	0	1	1	0	1	0	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10680	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1
10681	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10682	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10683	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10684	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
10685	0	0	2	1	0	1	1	1	1	0	1	2	1	0	2	1	0	0	0	1	1	0
10686	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
10687	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
